Id,SalePrice
2034,163635.9836406528
2035,205869.45813888023
2036,198506.32120487012
2037,201059.8130143991
2038,268772.91185008397
2039,211767.00087600556
2040,275980.37658797455
2041,279976.12129726494
2042,191963.45034529327
2043,168535.89590772794
2044,164879.22104983762
2045,215220.26342563378
2046,140371.8502873835
2047,148302.91193414349
2048,135747.26090774903
2049,136976.60253090865
2050,192201.34618295045
2051,105467.3547794618
2052,134711.30693186124
2053,147681.72383757177
2054,84620.35285880839
2055,164729.6268435679
2056,132919.21918852924
2057,123391.02300508256
2058,215624.1823331202
2059,127503.87878597093
2060,161143.25590783532
2061,184369.5741764498
2062,133314.62928436065
2063,111801.35350070326
2064,137209.28674188888
2065,119945.47012138857
2066,165292.63978649364
2067,112585.34709010943
2068,145670.50684789786
2069,85745.70792997982
2070,113158.87534401726
2071,88878.64466874722
2072,129364.83628694741
2073,138697.95100260878
2074,190778.22297676213
2075,143612.298233219
2076,123118.84009579368
2077,146052.74376301424
2078,130659.97982631088
2079,128446.43846283284
2080,120762.65893535367
2081,125171.74508707334
2082,115765.31907285351
2083,145035.8051270347
2084,117908.4722925264
2085,124966.3775762278
2086,116238.2187270334
2087,119578.22477971423
2088,95981.06563653881
2089,72936.6853640519
2090,125402.95641279718
2091,119103.19791624213
2092,122071.32806112649
2093,116931.47288327856
2094,128198.70810959884
2095,144253.49115541074
2096,81198.95974433125
2097,83953.7496776974
2098,142658.5715574109
2099,59196.98244769579
2100,90175.62464660028
2101,127327.41103555898
2102,127352.75950847533
2103,105027.74257380974
2104,137089.57711041684
2105,118577.14511577951
2106,58363.444107044736
2107,218895.72877009885
2108,120742.80270634011
2109,116138.86489852582
2110,137596.99972877285
2111,156355.3379932608
2112,134538.1781633873
2113,115991.82822182034
2114,116587.47329248722
2115,154215.82818673138
2116,120498.33755653286
2117,147580.35120266408
2118,123429.1572163482
2119,106639.89287318574
2120,110042.9562732491
2121,83178.31091385672
2122,101924.6062513506
2123,87803.41209663144
2124,167196.9984895283
2125,122187.57099591965
2126,141061.29537682323
2127,139350.60797250844
2128,116143.97381284718
2129,102984.24020514742
2130,132137.91205759096
2131,142526.78773219502
2132,120331.72788200439
2133,123972.96221030309
2134,119886.45456863845
2135,100568.41471815844
2136,68238.04856074731
2137,104947.60719346286
2138,133733.53837359644
2139,151416.57484574747
2140,141540.85569638805
2141,137348.72488805835
2142,128633.37543809159
2143,139146.47109276356
2144,106394.05684742867
2145,137735.80688476888
2146,166830.65721852466
2147,157475.49625686978
2148,122654.2564041949
2149,143539.41070805912
2150,222548.95487166566
2151,129741.01423856089
2152,181071.15493665368
2153,163293.65804874426
2154,108508.69998628614
2155,130116.9652055287
2156,277191.3309214617
2157,227140.6994728753
2158,233325.0403479351
2159,220012.2899889642
2160,173790.4430303494
2161,247947.34674709765
2162,393902.7325612341
2163,362171.3932305777
2164,254163.9755754147
2165,187459.48470648023
2166,149626.05418547767
2167,216980.79629139527
2168,195719.12250902518
2169,193989.1259543173
2170,216946.46740362258
2171,149916.77331775465
2172,134586.48206840525
2173,171459.47703047853
2174,236337.79484576487
2175,332725.5865313335
2176,316487.98451758985
2177,242915.76319452917
2178,216689.1425561579
2179,142186.27283456147
2180,212549.26170980226
2181,186829.78021299886
2182,227184.07733259932
2183,186830.32283635568
2184,131280.7414880476
2185,121120.61666365311
2186,138497.56812437548
2187,151671.06080968038
2188,165054.59366081713
2189,216477.51026957744
2190,85844.21237560085
2191,88243.65048582251
2192,94384.34451054214
2193,102145.31752509509
2194,101717.30137414839
2195,120000.05290029747
2196,109255.63677953214
2197,114554.69947079485
2198,162771.23294523268
2199,175726.7366660144
2200,138631.12024947075
2201,134936.32955964326
2202,211330.9114071589
2203,140276.58039761177
2204,170528.3371280123
2205,105018.61979990914
2206,126315.68368939238
2207,202213.9278675022
2208,249281.6506997943
2209,202168.89626593454
2210,116005.2054420492
2211,115733.92774168146
2212,106940.51040871209
2213,110466.91726656303
2214,126239.1305310471
2215,102838.9709399681
2216,134040.3763458862
2217,85399.8646580078
2218,66037.7390674523
2219,57629.97796329105
2220,59909.17708562887
2221,289110.20098936453
2222,239511.79429884878
2223,288700.4494926622
2224,211636.97721878937
2225,136496.43427077553
2226,183346.0083002093
2227,202470.46131563414
2228,271722.6763380128
2229,248139.26610128352
2230,156249.12134105826
2231,222722.5919398866
2232,179813.55597191394
2233,177031.84725008454
2234,240144.7236816535
2235,215143.98400420547
2236,277882.2602792473
2237,346039.4155568787
2238,211495.12416852955
2239,117824.16586351504
2240,164417.66337561025
2241,159455.96162696497
2242,132059.4094382719
2243,125663.5110121675
2244,101899.73340775131
2245,100358.70206983479
2246,152337.6982414936
2247,101141.79538515338
2248,128779.02578356532
2249,129861.01006428945
2250,139388.58526630726
2251,101078.22946805276
2252,175536.4010490903
2253,158331.45324930034
2254,176215.5282007037
2255,188599.99937911582
2256,184216.55725791916
2257,199775.89584650376
2258,175698.09411127865
2259,170890.58757854433
2260,154190.38997051495
2261,191781.63237973294
2262,206689.7214392117
2263,348925.8090958059
2264,396240.25646279525
2265,177345.46221010835
2266,269492.61639097804
2267,365846.73879106494
2268,405616.9195042095
2269,148025.20913589973
2270,187508.50758006584
2271,232098.01850908375
2272,201522.52610590748
2273,164439.1696540746
2274,169478.5586337487
2275,170334.96965850727
2276,183376.7399764616
2277,182437.54971282562
2278,147558.65401737965
2279,128026.52021440552
2280,129731.27239461782
2281,163492.5541668832
2282,181616.1645617013
2283,98706.44841612
2284,106364.42580881565
2285,158214.61966594405
2286,126571.66075529887
2287,353669.03749678395
2288,262857.35637722805
2289,364346.6867155739
2290,441448.33753086446
2291,325606.6870933205
2292,422774.8429050781
2293,447227.3392597079
2294,419467.4110408325
2295,423822.6329586889
2296,281963.0876941554
2297,305642.9679441177
2298,307328.1751519555
2299,382658.46217740903
2300,351240.70213039435
2301,277962.551917812
2302,236047.71587638007
2303,248587.5116307849
2304,253002.17660360376
2305,180944.692579733
2306,178637.73594861306
2307,177733.8207783711
2308,228731.3810548189
2309,269804.0076810675
2310,206716.86022419453
2311,196688.59167030052
2312,177586.51095647097
2313,175254.03864828552
2314,183628.68295425683
2315,178529.26749271466
2316,186562.84557947615
2317,180669.37087108198
2318,174670.89211472543
2319,180460.1172232724
2320,196337.7331635943
2321,243044.17767850592
2322,176629.96487462346
2323,180046.82634807206
2324,168363.15014093588
2325,207799.539360857
2326,167558.51232977494
2327,213452.60921212184
2328,227273.78721268268
2329,186977.84078970744
2330,172939.8445636267
2331,351323.3059103726
2332,392213.0726171066
2333,323204.96580758435
2334,255149.5826238438
2335,268092.7191372569
2336,328803.5642380585
2337,207396.8992998603
2338,273339.9741711032
2339,223734.19425112894
2340,406710.75187898416
2341,212379.92587019937
2342,241363.2655843538
2343,225960.8835551875
2344,230421.3210405718
2345,247421.91109192852
2346,208427.4404976263
2347,193542.7639227822
2348,229206.73070085116
2349,167474.73318056273
2350,280773.4960980961
2351,248296.12016949183
2352,247031.65190063865
2353,218326.22876117064
2354,132734.2378108857
2355,152958.98427536618
2356,151387.26583881892
2357,194266.9092907325
2358,184020.58609081007
2359,123257.91057028831
2360,118063.03133770447
2361,138700.7419555702
2362,282073.25687020493
2363,141500.84913037534
2364,161527.10110047768
2365,212261.9750231252
2366,206006.32341989162
2367,238153.9344062138
2368,206949.1787146456
2369,228781.91552788118
2370,170370.07443634656
2371,164530.25509460425
2372,176694.25143667872
2373,264424.569678876
2374,319335.9001134841
2375,255422.06244608999
2376,263760.99824518303
2377,352573.6291586491
2378,142573.5943039229
2379,191323.51458874223
2380,141327.92056145292
2381,159545.84199014373
2382,204809.7208536385
2383,207038.02507076052
2384,243678.1073296394
2385,156061.49363655134
2386,133996.31247201186
2387,137008.78760911923
2388,97761.382860007
2389,121057.58510050295
2390,146545.28958301054
2391,139649.4940258795
2392,119410.36123183444
2393,173396.39553490796
2394,141163.81658782507
2395,200468.3965661113
2396,141347.21746298324
2397,226660.56258031135
2398,131116.9826278531
2399,53749.77334469422
2400,50200.06057144649
2401,122033.20257535182
2402,140481.69290370718
2403,135084.35866931817
2404,140912.1368010868
2405,160574.5224673775
2406,138817.15100817123
2407,130360.00712130108
2408,145760.12284393056
2409,129062.94818135654
2410,175372.0717023409
2411,125501.67136471209
2412,157603.92813525922
2413,131836.01653078973
2414,140129.66012689268
2415,134625.46711733172
2416,129848.22148803546
2417,131317.75534239918
2418,130755.7169352431
2419,125862.1286076933
2420,128797.85223690583
2421,151988.76583758704
2422,118313.1127967406
2423,132994.912285347
2424,151651.7894134461
2425,169168.68052459482
2426,129135.67623338244
2427,143117.25328364558
2428,183167.3780973971
2429,120427.0685446814
2430,129099.83433491076
2431,107300.51255211995
2432,144412.95266153588
2433,145709.90132524708
2434,132995.3644802694
2435,142878.98125858276
2436,104805.16129132305
2437,114223.5342105696
2438,128581.12554440106
2439,111895.9677800648
2440,124585.71179632447
2441,92271.83281257353
2442,100842.72116125359
2443,118060.12330243587
2444,132695.9566290966
2445,81914.77378999477
2446,118150.61545055416
2447,183150.35170673294
2448,130844.90651169125
2449,106182.65922183623
2450,143332.68926214718
2451,130792.33638571954
2452,208390.85873010175
2453,101858.44514157913
2454,126048.53251335894
2455,111052.43690944245
2456,131629.35327038405
2457,121783.42158448459
2458,121478.86829090356
2459,113504.64133104104
2460,134426.55717943655
2461,120004.79686760607
2462,137158.08996548827
2463,126065.38126188023
2464,151750.91843975216
2465,136385.6868501171
2466,108272.75848625241
2467,148808.58611361805
2468,79252.60849389611
2469,74014.70063522134
2470,183794.48428791374
2471,209461.2519043146
2472,156684.36726619842
2473,115333.07426453284
2474,77291.3273082637
2475,218629.64419069432
2476,103450.50889481971
2477,128638.72021885244
2478,150994.76458676983
2479,108815.44457730882
2480,139760.94250016104
2481,117635.14509693933
2482,125199.44490694735
2483,116079.79774525577
2484,121045.34785913721
2485,123287.86371817591
2486,156284.08738238193
2487,175826.9496437957
2488,162545.67049176464
2489,154000.88294910584
2490,147479.303714867
2491,90976.8900378317
2492,180400.90391926983
2493,140456.60444797445
2494,155048.03218318278
2495,88082.47216344513
2496,264123.0059301379
2497,150477.93273949894
2498,113266.37175985667
2499,91509.57419756672
2500,126066.09304242134
2501,133780.33302218406
2502,144799.61785746954
2503,93602.10256664449
2504,176860.51083994203
2505,224095.98311023109
2506,257115.35265338456
2507,286518.6863005342
2508,255946.5308191869
2509,217082.14324932502
2510,235995.8265378961
2511,181124.8472252073
2512,198201.07720585217
2513,205327.6182011138
2514,244497.08391981345
2515,146780.9356022771
2516,158920.20920207532
2517,142272.14298473785
2518,151786.37424291903
2519,212970.94817959078
2520,210339.54211544478
2521,189651.40894196302
2522,216910.42146721916
2523,132096.90996863763
2524,134990.0452807528
2525,146910.4576595521
2526,133242.53436606625
2527,116867.14036134137
2528,133892.7109968978
2529,134899.3160993975
2530,113514.36191133098
2531,247143.08194340605
2532,223825.67584781718
2533,196455.47392215597
2534,236947.1897875571
2535,335885.530333548
2536,246812.48833416522
2537,229192.9705933716
2538,181626.6509938594
2539,192409.58622428516
2540,169891.9333686819
2541,183457.2352707359
2542,164373.6195195428
2543,129949.13052498289
2544,124074.47152840806
2545,136445.8036144645
2546,140408.7650643836
2547,136469.84724138322
2548,147855.04960891002
2549,160425.65138126115
2550,224928.96575025405
2551,136870.8799785577
2552,130980.20305384535
2553,79874.1092493331
2554,103201.19604351929
2555,110743.00907936001
2556,104943.42297059516
2557,114968.26383156273
2558,143393.85493521916
2559,124943.09189733292
2560,142559.31202169217
2561,139082.53618724528
2562,137966.1623535637
2563,150058.76258653044
2564,192296.1084528618
2565,138411.64206897936
2566,149374.1592740119
2567,117885.62533310046
2568,184327.23247235714
2569,200606.76966831935
2570,114761.30496238866
2571,169439.02111178532
2572,173404.5124857637
2573,206629.57186425608
2574,272042.7754400064
2575,129484.84120363693
2576,124952.69396760465
2577,136743.95921486572
2578,91762.73374553464
2579,66127.99471598602
2580,103833.01434981589
2581,107667.66168370564
2582,105561.54943233046
2583,262762.59875374014
2584,159494.05970066847
2585,175714.91413887934
2586,218712.80995943112
2587,194569.35116364303
2588,152166.48420550165
2589,142651.99368072592
2590,216929.21799598503
2591,199733.05972247702
2592,209925.53822614296
2593,261987.43691714053
2594,189125.96251745828
2595,202721.54333043317
2596,317271.3819339171
2597,184549.00318251993
2598,266397.96432738524
2599,322863.9568209013
2600,145993.0473812775
2601,140516.64786961587
2602,84521.9768966105
2603,94734.26143715972
2604,82067.33205734873
2605,76126.06434102637
2606,146536.33176687933
2607,182747.91405332775
2608,208076.62500878423
2609,169554.61799660846
2610,111994.3758152476
2611,127180.69186110946
2612,152076.20508787598
2613,132366.54808541192
2614,130433.4005164588
2615,152270.48862786492
2616,139326.51783881572
2617,172093.71275965366
2618,201081.304390916
2619,207602.5418068877
2620,186490.90253862165
2621,178917.0838728978
2622,180041.4691945005
2623,255173.9875754823
2624,289216.98512652924
2625,320377.98715737654
2626,169524.2569617918
2627,182892.8425828702
2628,426980.6338326547
2629,538656.4830041014
2630,368965.0804521944
2631,430010.2527405285
2632,424792.4532124668
2633,286622.88811274857
2634,415383.778578503
2635,148916.44831988623
2636,184723.04229854202
2637,176750.27243314844
2638,255844.3320018775
2639,190865.76239557416
2640,150914.24982002354
2641,104959.83470454147
2642,192139.38838675502
2643,101396.38688851534
2644,129339.32687858694
2645,102092.60278786627
2646,97743.96157794163
2647,101017.27079114053
2648,140386.00173226264
2649,143028.35517367438
2650,152989.97060496738
2651,149917.6375601614
2652,423139.02309332456
2653,253714.13322222652
2654,246089.66434375764
2655,391108.61274415575
2656,330972.6031848885
2657,351977.2123379015
2658,287317.0126988877
2659,315066.8503293654
2660,361987.5173017523
2661,356009.3079342808
2662,356689.40865490254
2663,281189.5807620864
2664,255060.21449870444
2665,328552.4649061112
2666,271455.9925608898
2667,172671.72018589638
2668,186666.07084414296
2669,166048.96465557668
2670,290674.76597415097
2671,186623.9651720774
2672,188179.43089471647
2673,213789.402089134
2674,200079.21549058758
2675,175580.33924298073
2676,186604.4996512911
2677,187114.86611301286
2678,256779.27320984678
2679,282662.30632638355
2680,288784.2203922226
2681,405331.0337276669
2682,330615.78028778173
2683,539857.5227681714
2684,321227.62502714695
2685,337089.30238789594
2686,257914.54260672652
2687,324781.49623111874
2688,227292.62961260206
2689,208027.10245155075
2690,448775.15731559356
2691,177717.16336307194
2692,133849.46033178462
2693,189775.78553661844
2694,134693.66175580947
2695,190022.3922763128
2696,185453.0870888804
2697,174472.01383980393
2698,186152.9547152078
2699,171523.315972881
2700,157394.6891348326
2701,150284.14541383798
2702,115836.2768704579
2703,138131.50625926035
2704,136347.7772736575
2705,124134.25986274194
2706,122375.50554131524
2707,128515.60798402874
2708,138368.15911000947
2709,109004.17171745577
2710,126969.0844618194
2711,264633.8033360253
2712,365076.56198015943
2713,175343.2432674897
2714,150871.25368469575
2715,166349.34031601626
2716,156292.8956567049
2717,181475.69416431471
2718,232044.31443069593
2719,158915.69459198555
2720,178163.02700999528
2721,138703.76222750894
2722,161871.23107741526
2723,150339.16063799348
2724,126300.35817629517
2725,135001.7539515018
2726,147555.4555400419
2727,170725.79419922928
2728,169696.07196520822
2729,160304.34626843905
2730,143903.92845139417
2731,124661.69864896973
2732,122802.21012789593
2733,163131.7578953702
2734,148389.9950746288
